cve_id,change_type,date_updated,shard,run_utc
CVE-2020-15875,added,,cve_2022_and_before,2026-09-14T13:35:25+00:00
CVE-2022-35497,updated,2026-09-14,cve_2022_and_before,2026-09-14T13:35:25+00:00
CVE-2022-42917,added,,cve_2022_and_before,2026-09-14T13:35:25+00:00
CVE-2022-48650,updated,2026-09-14,cve_2022_and_before,2026-09-14T13:35:25+00:00
CVE-2023-22631,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-22632,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-24034,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-24035,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-24283,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-24284,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-24285,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-24286,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-24287,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-24288,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-24291,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-28148,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-29377,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-32778,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-32803,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-34854,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-37252,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-37253,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-37366,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-40772,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-45023,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-45858,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-46035,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-46273,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-50459,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-50460,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-50461,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-50462,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
CVE-2023-51769,added,,cve_2023_to_2025,2026-09-14T13:35:25+00:00
