cve_id,change_type,date_updated,shard,run_utc
CVE-2020-36785,updated,2026-08-11,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2020-36890,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-4037,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-4460,updated,2026-08-11,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26423,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26424,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26425,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26426,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26428,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26429,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26430,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26431,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26432,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26433,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26434,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26435,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26436,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26437,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-26439,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-31183,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-31196,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-31206,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-31947,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-31961,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-31979,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-31984,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33740,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33743,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33744,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33745,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33746,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33749,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33750,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33751,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33752,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33753,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33754,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33755,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33756,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33757,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33758,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33759,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
CVE-2021-33760,updated,2026-08-10,cve_2022_and_before,2026-08-11T08:07:08+00:00
