cve_id,change_type,date_updated,shard,run_utc
CVE-2023-0567,updated,2026-07-19,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2023-52355,updated,2026-07-20,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2024-11831,updated,2026-07-20,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2024-12085,updated,2026-07-19,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2024-45497,updated,2026-07-19,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2024-45775,updated,2026-07-20,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2025-2786,updated,2026-07-20,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2025-2842,updated,2026-07-20,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2025-2843,updated,2026-07-19,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2025-4373,updated,2026-07-19,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2025-5278,updated,2026-07-20,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2025-5318,updated,2026-07-19,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2025-5914,updated,2026-07-20,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2025-6020,updated,2026-07-20,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2025-7195,updated,2026-07-20,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2025-7425,updated,2026-07-20,cve_2023_to_2025,2026-07-20T09:56:30+00:00
CVE-2026-1784,updated,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-2100,updated,2026-07-19,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-2445,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-4878,updated,2026-07-19,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-6656,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-7374,updated,2026-07-19,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-8825,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-9804,updated,2026-07-19,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-9833,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-10081,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-10724,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-10755,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-10840,updated,2026-07-19,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-11349,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-11868,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-12484,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-12592,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-12723,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-12724,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-12898,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-12912,updated,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-12970,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-12972,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-12973,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-13142,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-13147,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-13156,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-13432,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-13577,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-15379,updated,2026-07-19,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-15380,updated,2026-07-19,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-15529,updated,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-16106,updated,2026-07-19,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-16221,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-16227,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-16228,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-16229,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-16235,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-16242,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-30796,updated,2026-07-19,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-33845,updated,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-33846,updated,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-42009,updated,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-42010,updated,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-42566,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-44359,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-45138,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-46579,updated,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53367,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53368,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53369,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53370,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53371,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53372,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53373,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53374,added,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53375,added,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53376,added,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53377,added,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53378,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53379,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53380,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53381,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53382,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53383,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53384,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53385,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53386,added,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53387,added,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53388,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53389,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53390,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53391,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53392,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53393,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53394,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53395,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53396,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53397,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53398,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53399,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53400,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53401,added,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53402,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53403,added,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-53689,updated,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-57079,updated,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-57080,updated,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-57081,updated,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-57082,updated,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63793,added,2026-07-20,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63794,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63795,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63796,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63797,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63798,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63799,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63800,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63801,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63802,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63803,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63804,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63805,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63806,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63807,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63808,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63809,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63810,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63811,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63812,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
CVE-2026-63813,added,,cve_2026_to_now,2026-07-20T09:56:30+00:00
