cve_id,change_type,date_updated,shard,run_utc
CVE-2009-3960,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2012-1723,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2012-4681,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2017-12615,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2019-15107,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2021-3483,updated,2026-08-05,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2021-3501,updated,2026-08-05,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2021-22205,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2021-40438,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2021-42278,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2021-42287,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2021-43890,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2022-1353,updated,2026-08-05,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2022-24682,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2022-29499,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2022-30190,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2022-40684,updated,2026-08-06,cve_2022_and_before,2026-08-06T09:36:48+00:00
CVE-2023-0669,updated,2026-08-06,cve_2023_to_2025,2026-08-06T09:36:48+00:00
CVE-2023-7324,updated,2026-08-05,cve_2023_to_2025,2026-08-06T09:36:48+00:00
CVE-2023-20269,updated,2026-08-06,cve_2023_to_2025,2026-08-06T09:36:48+00:00
CVE-2023-52604,updated,2026-08-05,cve_2023_to_2025,2026-08-06T09:36:48+00:00
CVE-2023-52606,updated,2026-08-05,cve_2023_to_2025,2026-08-06T09:36:48+00:00
CVE-2023-52610,updated,2026-08-05,cve_2023_to_2025,2026-08-06T09:36:48+00:00
CVE-2023-52612,updated,2026-08-05,cve_2023_to_2025,2026-08-06T09:36:48+00:00
CVE-2023-52614,updated,2026-08-05,cve_2023_to_2025,2026-08-06T09:36:48+00:00
CVE-2023-52616,updated,2026-08-05,cve_2023_to_2025,2026-08-06T09:36:48+00:00
CVE-2023-52620,updated,2026-08-05,cve_2023_to_2025,2026-08-06T09:36:48+00:00
CVE-2023-52623,updated,2026-08-05,cve_2023_to_2025,2026-08-06T09:36:48+00:00
