cve_id,change_type,date_updated,shard,run_utc
CVE-2008-4128,updated,2026-09-24,cve_2022_and_before,2026-09-24T12:30:43+00:00
CVE-2023-4061,updated,2026-09-23,cve_2023_to_2025,2026-09-24T12:30:43+00:00
CVE-2024-4029,updated,2026-09-24,cve_2023_to_2025,2026-09-24T12:30:43+00:00
CVE-2024-7885,updated,2026-09-24,cve_2023_to_2025,2026-09-24T12:30:43+00:00
CVE-2024-24786,updated,2026-09-23,cve_2023_to_2025,2026-09-24T12:30:43+00:00
CVE-2025-11395,updated,2026-09-24,cve_2023_to_2025,2026-09-24T12:30:43+00:00
CVE-2025-12767,updated,2026-09-23,cve_2023_to_2025,2026-09-24T12:30:43+00:00
CVE-2025-13590,updated,2026-09-23,cve_2023_to_2025,2026-09-24T12:30:43+00:00
CVE-2025-36084,updated,2026-09-23,cve_2023_to_2025,2026-09-24T12:30:43+00:00
CVE-2025-57847,updated,2026-09-24,cve_2023_to_2025,2026-09-24T12:30:43+00:00
CVE-2025-59144,updated,,cve_2023_to_2025,2026-09-24T12:30:43+00:00
CVE-2025-63564,added,,cve_2023_to_2025,2026-09-24T12:30:43+00:00
CVE-2026-3253,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-3415,updated,2026-09-23,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-3418,updated,2026-09-23,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-3626,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-4637,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-4638,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-4806,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-4921,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-5260,updated,2026-09-24,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-5695,updated,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-5696,updated,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-5924,updated,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-6327,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-6668,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-6669,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-6718,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-6721,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-6730,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-6794,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-6831,updated,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-6925,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-6928,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-6935,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-7169,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-11744,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-11861,updated,2026-09-24,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-12227,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-12370,updated,2026-09-24,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-12564,updated,2026-09-24,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-12974,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-13097,updated,2026-09-24,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-14164,updated,2026-09-24,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-14780,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-14913,updated,2026-09-24,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-14981,updated,2026-09-23,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-15027,updated,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-15064,updated,2026-09-23,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-15328,updated,2026-09-23,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-15358,updated,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-15709,updated,2026-09-24,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-15711,updated,2026-09-24,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-15731,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-15915,updated,2026-09-23,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-16118,updated,2026-09-24,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-16302,added,,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-16313,updated,2026-09-24,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-16346,updated,2026-09-23,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-16426,updated,2026-09-23,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-16468,updated,2026-09-23,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-16469,updated,2026-09-23,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-16672,updated,2026-09-23,cve_2026_to_now,2026-09-24T12:30:43+00:00
CVE-2026-16751,updated,2026-09-23,cve_2026_to_now,2026-09-24T12:30:43+00:00
