cve_id,change_type,date_updated,shard,run_utc
CVE-2024-14040,added,,cve_2023_to_2025,2026-07-26T09:09:33+00:00
CVE-2025-5914,updated,2026-07-26,cve_2023_to_2025,2026-07-26T09:09:33+00:00
CVE-2025-7425,updated,2026-07-26,cve_2023_to_2025,2026-07-26T09:09:33+00:00
CVE-2026-1784,updated,2026-07-26,cve_2026_to_now,2026-07-26T09:09:33+00:00
CVE-2026-4878,updated,2026-07-26,cve_2026_to_now,2026-07-26T09:09:33+00:00
CVE-2026-17434,added,,cve_2026_to_now,2026-07-26T09:09:33+00:00
CVE-2026-46579,updated,2026-07-26,cve_2026_to_now,2026-07-26T09:09:33+00:00
CVE-2026-63720,added,,cve_2026_to_now,2026-07-26T09:09:33+00:00
CVE-2026-64530,added,,cve_2026_to_now,2026-07-26T09:09:33+00:00
