cve_id,change_type,date_updated,shard,run_utc
CVE-2024-11831,updated,2026-07-26,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2024-12085,updated,2026-07-26,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2024-14040,updated,2026-07-27,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2024-21488,updated,2026-07-26,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2025-1025,updated,2026-07-26,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2025-5273,updated,2026-07-26,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2025-5278,updated,2026-07-27,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2025-5318,updated,2026-07-26,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2025-5914,updated,2026-07-26,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2025-6020,updated,2026-07-26,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2025-7195,updated,2026-07-26,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2025-7425,updated,2026-07-27,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2025-12613,updated,2026-07-26,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2025-15662,added,,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2025-49794,updated,2026-07-26,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2025-49796,updated,2026-07-26,cve_2023_to_2025,2026-07-27T10:38:50+00:00
CVE-2026-1615,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-1784,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-4601,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-4602,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-4878,updated,2026-07-27,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-7374,updated,2026-07-27,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-9804,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-9830,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-10082,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-10517,removed,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-10840,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-12255,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-12394,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-12493,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-12982,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-13152,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-13332,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-13390,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-13400,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-13597,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-13714,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-13726,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-14189,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-14190,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-14203,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-14235,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-14236,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-14289,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-14568,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-14618,updated,2026-07-27,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-14820,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-14827,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-14837,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-15928,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-16554,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-17457,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-17458,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-17459,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-17496,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-17497,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-17500,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-17501,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-17523,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-17527,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-17534,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-26145,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-33842,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-34328,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-34346,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-34348,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-34349,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-35425,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-40000,added,,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-40378,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-40400,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
CVE-2026-40422,updated,2026-07-26,cve_2026_to_now,2026-07-27T10:38:50+00:00
