cve_id,change_type,date_updated,shard,run_utc
CVE-2017-15680,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2017-15681,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2017-15682,updated,2026-07-05,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2017-15683,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2017-15684,updated,2026-07-05,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2017-15685,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2017-17674,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2017-17675,updated,2026-07-05,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2017-17677,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2017-17678,updated,2026-07-05,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2018-5353,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2018-5354,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2018-8044,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2018-8724,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2018-8725,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2018-8726,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2018-9332,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2018-9333,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2018-14519,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-18324,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-18325,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-18326,updated,2026-07-05,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-19228,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-19511,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-19611,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-19961,updated,2026-07-05,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-19964,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-20021,updated,2026-07-05,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-20118,updated,2026-07-05,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-20345,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-20363,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-20425,updated,2026-07-05,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-20426,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-20584,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-20585,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-20586,updated,2026-07-05,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-20949,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-20950,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21046,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21161,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21228,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21517,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21731,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21732,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21733,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21813,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21814,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21815,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21816,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21817,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21818,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21819,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21827,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21830,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21831,updated,2026-07-05,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21832,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
CVE-2020-21833,updated,2026-07-04,cve_2022_and_before,2026-07-05T09:40:14+00:00
