cve_id,change_type,date_updated,shard,run_utc
CVE-2020-37277,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2021-48006,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2021-48007,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2022-51008,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2022-51009,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2022-51010,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2022-51011,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2022-51012,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2022-51013,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2022-51014,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2022-51015,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2022-51016,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2022-51017,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2022-51018,added,,cve_2022_and_before,2026-09-07T13:14:28+00:00
CVE-2024-11080,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2024-11831,updated,2026-09-06,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-2786,updated,2026-09-06,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-2842,updated,2026-09-06,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-4373,updated,2026-09-06,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-5278,updated,2026-09-06,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-5318,updated,2026-09-06,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-6020,updated,2026-09-06,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-9049,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-12543,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-13465,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-14813,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-14945,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-15379,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-15467,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-48431,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-52651,added,,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-52652,added,,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-52657,added,,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-61140,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-61726,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-61731,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-61732,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-62718,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-67030,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-68428,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-69223,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-69534,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2025-69873,updated,2026-09-07,cve_2023_to_2025,2026-09-07T13:14:28+00:00
CVE-2026-0636,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-1605,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-1784,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-2332,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-2390,added,,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-2670,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-3505,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-3853,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-4361,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-4599,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-4600,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-4601,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-4602,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-4740,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-4800,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
CVE-2026-4878,updated,2026-09-07,cve_2026_to_now,2026-09-07T13:14:28+00:00
