cve_id,change_type,date_updated,shard,run_utc
CVE-2018-8727,updated,2026-08-17,cve_2022_and_before,2026-08-18T07:33:48+00:00
CVE-2019-10869,updated,2026-08-17,cve_2022_and_before,2026-08-18T07:33:48+00:00
CVE-2023-6931,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2024-9355,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2024-12085,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2024-13784,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2024-21537,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2024-21626,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2024-58375,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-1244,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-2786,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-2842,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-4373,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-5278,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-5914,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-6020,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-7195,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-7425,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-7639,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-10005,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-10263,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-10308,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-13465,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-15467,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-15514,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-23368,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-27621,added,,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-27770,added,,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-27771,added,,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-27772,added,,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-31114,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-41115,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-41117,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-41118,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-46373,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-48431,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-49794,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-49796,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-54518,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-58375,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-61140,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-61726,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-61731,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-61732,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-62593,updated,2026-08-18,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-62718,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-67030,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-68428,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-69223,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2025-69873,updated,2026-08-17,cve_2023_to_2025,2026-08-18T07:33:48+00:00
CVE-2026-1526,updated,2026-08-17,cve_2026_to_now,2026-08-18T07:33:48+00:00
