cve_id,change_type,date_updated,shard,run_utc
CVE-2023-6955,updated,2026-06-27,cve_2023_to_2025,2026-06-28T09:55:45+00:00
CVE-2026-8095,added,,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-9496,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-10593,added,,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-10643,added,,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-10644,added,,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-10646,added,,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-12866,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-13482,added,,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-13483,added,,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-13484,added,,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-40988,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-40991,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-40993,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41003,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41006,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41007,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41008,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41694,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41695,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41697,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41706,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41711,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41714,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41726,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41727,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41731,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41732,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41838,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41841,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41842,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
CVE-2026-41843,updated,2026-06-27,cve_2026_to_now,2026-06-28T09:55:45+00:00
