cve_id,change_type,date_updated,shard,run_utc
CVE-2023-54366,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-3727,updated,2026-07-18,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-5042,updated,2026-07-19,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-12085,updated,2026-07-19,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58356,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58357,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58358,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58359,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58361,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58362,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58363,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58364,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58365,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58366,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58367,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58368,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58369,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2024-58370,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-2843,updated,2026-07-18,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-3194,updated,2026-07-18,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-5914,updated,2026-07-18,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-6020,updated,2026-07-19,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-7195,updated,2026-07-19,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-7425,updated,2026-07-19,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-11393,updated,2026-07-18,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-12103,updated,2026-07-19,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-21807,updated,2026-07-18,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-21817,updated,2026-07-18,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-49794,updated,2026-07-18,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-49796,updated,2026-07-18,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-71390,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-71391,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-71392,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-71393,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-71394,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-71395,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-71396,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-71397,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2025-71398,added,,cve_2023_to_2025,2026-07-19T09:03:08+00:00
CVE-2026-1784,updated,2026-07-19,cve_2026_to_now,2026-07-19T09:03:08+00:00
CVE-2026-2377,updated,2026-07-18,cve_2026_to_now,2026-07-19T09:03:08+00:00
CVE-2026-8657,updated,2026-07-18,cve_2026_to_now,2026-07-19T09:03:08+00:00
CVE-2026-9147,added,,cve_2026_to_now,2026-07-19T09:03:08+00:00
