cve_id,change_type,date_updated,shard,run_utc
CVE-2009-3960,updated,2026-08-01,cve_2022_and_before,2026-08-01T09:02:37+00:00
CVE-2011-10013,updated,2026-07-31,cve_2022_and_before,2026-08-01T09:02:37+00:00
CVE-2013-0335,updated,2026-07-31,cve_2022_and_before,2026-08-01T09:02:37+00:00
CVE-2017-12615,updated,2026-08-01,cve_2022_and_before,2026-08-01T09:02:37+00:00
CVE-2021-22205,updated,2026-08-01,cve_2022_and_before,2026-08-01T09:02:37+00:00
CVE-2021-40438,updated,2026-08-01,cve_2022_and_before,2026-08-01T09:02:37+00:00
CVE-2023-6507,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2024-4944,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2024-5642,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2024-12254,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2024-12718,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2024-25039,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-0938,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-1795,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-2691,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-4138,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-4330,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-4435,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-4516,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-4517,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-4526,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-4527,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-4528,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-6069,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-6075,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-8194,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-8291,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-13465,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-14469,added,,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-15669,added,,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-36298,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-51684,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-61726,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-62347,added,,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-62718,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-65336,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-65341,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-65342,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-67649,added,,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-67650,added,,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-67651,added,,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-69223,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-69930,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-69933,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-69934,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-69935,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-69936,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-69937,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-69938,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-69941,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-69946,added,,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-69947,updated,2026-07-31,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2025-69948,added,,cve_2023_to_2025,2026-08-01T09:02:37+00:00
CVE-2026-0631,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-1784,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-2916,added,,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-3141,added,,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-3298,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-5219,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-5241,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-5582,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-5713,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-5846,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-6267,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-6552,removed,,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-7623,added,,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-8155,updated,,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-8631,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-8632,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-9044,added,,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-9149,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-9150,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-9277,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-10031,updated,2026-07-31,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-10079,updated,,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-10685,added,,cve_2026_to_now,2026-08-01T09:02:37+00:00
CVE-2026-10686,added,,cve_2026_to_now,2026-08-01T09:02:37+00:00
