cve_id,change_type,date_updated,shard,run_utc
CVE-2019-25766,added,,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-0901,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-0909,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-0963,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1010,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1021,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1023,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1024,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1028,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1035,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1037,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1048,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1051,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1054,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1055,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1056,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1058,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1059,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1060,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1061,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1062,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1063,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1064,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1065,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1066,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1067,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1068,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1069,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1070,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1071,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1072,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1075,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1076,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1077,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1078,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1079,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1081,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1082,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1084,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1086,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1087,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1088,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1090,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1092,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1093,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1096,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1099,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1100,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1101,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1102,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1103,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1104,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1105,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1106,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1107,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1108,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1109,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1110,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1111,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1112,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1113,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1114,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1116,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1117,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1118,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1121,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1123,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1124,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1125,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1126,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1131,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1132,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1134,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1135,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1136,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1137,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1138,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1139,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1140,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1141,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1142,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1143,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1144,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1145,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1149,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
CVE-2020-1150,updated,2026-08-19,cve_2022_and_before,2026-08-20T07:36:51+00:00
